loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
9100,7.006,46500,0.35483871,3,0,16500,0
9800,7.278,49100,0.389002037,4,0,19100,0
9600,7.223,48600,0.382716049,4,0,18600,0
9200,7.043,46900,0.360341151,3,0,16900,0
9100,6.98,46300,0.352051836,3,0,16300,0
10100,7.413,50400,0.404761905,4,1,20400,0
9700,7.261,48900,0.386503067,4,0,18900,0
8900,6.919,45700,0.343544858,3,0,15700,0
9400,7.117,47600,0.369747899,3,0,17600,0
9200,7.026,46700,0.357601713,3,0,16700,0
9200,7.048,46900,0.360341151,3,0,16900,0
7800,6.442,41200,0.27184466,2,0,11200,0
7500,6.331,40200,0.253731343,2,0,10200,0
9200,7.046,46900,0.360341151,3,0,16900,0
9600,7.216,48500,0.381443299,4,0,18500,0
8300,6.661,43300,0.307159353,2,0,13300,0
9400,7.113,47500,0.368421053,3,0,17500,0
9300,7.081,47200,0.36440678,3,0,17200,0
10300,7.503,51200,0.4140625,4,1,21200,0
7800,6.422,41000,0.268292683,2,0,11000,0
11400,7.958,55500,0.459459459,5,1,25500,0
9000,6.947,46000,0.347826087,3,0,16000,0
9800,7.301,49300,0.39148073,4,0,19300,0
16500,10.159,76200,0.606299213,10,2,46200,0
9000,6.947,46000,0.347826087,3,0,16000,0
8700,6.825,44800,0.330357143,3,0,14800,0
8300,6.635,43000,0.302325581,2,0,13000,0
9300,7.071,47100,0.363057325,3,0,17100,0
9300,7.06,47000,0.361702128,3,0,17000,0
10400,7.541,51600,0.418604651,4,1,21600,0
11900,8.201,57800,0.480968858,6,1,27800,0
8700,6.836,44900,0.331848552,3,0,14900,0
9100,7.011,46600,0.356223176,3,0,16600,0
10000,7.361,49900,0.398797595,4,0,19900,0
10700,7.654,52600,0.429657795,5,1,22600,0
10500,7.589,52000,0.423076923,4,1,22000,0
8800,6.856,45100,0.33481153,3,0,15100,0
10000,7.356,49800,0.397590361,4,0,19800,0
11000,7.791,53900,0.443413729,5,1,23900,0
9800,7.279,49100,0.389002037,4,0,19100,0
9200,7.017,46600,0.356223176,3,0,16600,0
9100,7.007,46500,0.35483871,3,0,16500,0
9700,7.262,48900,0.386503067,4,0,18900,0
8300,6.642,43100,0.303944316,2,0,13100,0
7800,6.446,41300,0.273607748,2,0,11300,0
8800,6.854,45100,0.33481153,3,0,15100,0
9300,7.066,47100,0.363057325,3,0,17100,0
9600,7.208,48400,0.380165289,4,0,18400,0
11200,7.892,54900,0.453551913,5,1,24900,0
10300,7.516,51300,0.415204678,4,1,21300,0
9900,7.321,49500,0.393939394,4,0,19500,0
8500,6.745,44100,0.319727891,3,0,14100,0
8800,6.873,45300,0.337748344,3,0,15300,0
9600,7.186,48200,0.377593361,4,0,18200,0
10400,7.526,51400,0.416342412,4,1,21400,0
10200,7.468,50900,0.410609037,4,1,20900,0
11600,8.076,56600,0.469964664,5,1,26600,0
9800,7.31,49400,0.392712551,4,0,19400,0
10700,7.661,52700,0.430740038,5,1,22700,0
10500,7.575,51900,0.421965318,4,1,21900,0
10300,7.485,51000,0.411764706,4,1,21000,0
8900,6.911,45600,0.342105263,3,0,15600,0
8800,6.872,45300,0.337748344,3,0,15300,0
8800,6.876,45300,0.337748344,3,0,15300,0
8700,6.84,45000,0.333333333,3,0,15000,0
9600,7.185,48200,0.377593361,4,0,18200,0
9900,7.334,49600,0.39516129,4,0,19600,0
7400,6.25,39400,0.23857868,2,0,9400,0
9900,7.329,49600,0.39516129,4,0,19600,0
10200,7.462,50800,0.409448819,4,1,20800,0
9200,7.042,46900,0.360341151,3,0,16900,0
11200,7.905,55000,0.454545455,5,1,25000,0
7100,6.159,38600,0.222797927,1,0,8600,0
6900,6.074,37800,0.206349206,1,0,7800,0
9200,7.016,46600,0.356223176,3,0,16600,0
10200,7.469,50900,0.410609037,4,1,20900,0
6500,5.877,35900,0.164345404,1,0,5900,0
10600,7.647,52600,0.429657795,5,1,22600,0
7700,6.417,41000,0.268292683,2,0,11000,0
9400,7.137,47800,0.372384937,3,0,17800,0
9200,7.029,46700,0.357601713,3,0,16700,0
11500,8.003,55900,0.46332737,5,1,25900,0
8600,6.776,44400,0.324324324,3,0,14400,0
9600,7.191,48300,0.378881988,4,0,18300,0
9100,6.972,46200,0.350649351,3,0,16200,0
10100,7.404,50300,0.403578529,4,1,20300,0
8500,6.744,44100,0.319727891,3,0,14100,0
7000,6.109,38100,0.212598425,1,0,8100,0
10400,7.551,51700,0.419729207,4,1,21700,0
7700,6.393,40800,0.264705882,2,0,10800,0
11000,7.806,54100,0.445471349,5,1,24100,0
9800,7.3,49300,0.39148073,4,0,19300,0
9700,7.228,48600,0.382716049,4,0,18600,0
9300,7.09,47300,0.365750529,3,0,17300,0
9100,6.982,46300,0.352051836,3,0,16300,0
7700,6.416,41000,0.268292683,2,0,11000,0
10100,7.399,50200,0.402390438,4,1,20200,0
6200,5.742,34600,0.132947977,1,0,4600,0
7300,6.217,39100,0.232736573,2,0,9100,0
8100,6.588,42600,0.295774648,2,0,12600,0
8900,6.892,45500,0.340659341,3,0,15500,0
19800,11.544,89200,0.66367713,13,2,59200,0
19500,11.416,88000,0.659090909,13,2,58000,0
9500,7.169,48100,0.376299376,4,0,18100,0
7700,6.378,40600,0.261083744,2,0,10600,0
10800,7.701,53100,0.435028249,5,1,23100,0
12000,8.237,58100,0.483648881,6,1,28100,0
9100,7.011,46600,0.356223176,3,0,16600,0
9800,7.278,49100,0.389002037,4,0,19100,0
10500,7.608,52200,0.425287356,4,1,22200,0
10200,7.439,50600,0.407114625,4,1,20600,0
9400,7.121,47600,0.369747899,3,0,17600,0
9700,7.231,48600,0.382716049,4,0,18600,0
8600,6.798,44600,0.32735426,3,0,14600,0
10200,7.45,50700,0.408284024,4,1,20700,0
9400,7.136,47700,0.371069182,3,0,17700,0
11500,8.008,56000,0.464285714,5,1,26000,0
8900,6.906,45600,0.342105263,3,0,15600,0
8300,6.67,43400,0.30875576,3,0,13400,0
9600,7.201,48400,0.380165289,4,0,18400,0
9200,7.05,46900,0.360341151,3,0,16900,0
9800,7.282,49100,0.389002037,4,0,19100,0
8700,6.811,44700,0.32885906,3,0,14700,0
9300,7.084,47300,0.365750529,3,0,17300,0
9500,7.16,48000,0.375,4,0,18000,0
9100,7.005,46500,0.35483871,3,0,16500,0
9000,6.958,46100,0.349240781,3,0,16100,0
8800,6.852,45100,0.33481153,3,0,15100,0
10900,7.752,53500,0.439252336,5,1,23500,0
9300,7.058,47000,0.361702128,3,0,17000,0
9800,7.302,49300,0.39148073,4,0,19300,0
9600,7.211,48500,0.381443299,4,0,18500,0
9600,7.188,48200,0.377593361,4,0,18200,0
10400,7.532,51500,0.417475728,4,1,21500,0
9700,7.238,48700,0.383983573,4,0,18700,0
10800,7.702,53100,0.435028249,5,1,23100,0
10000,7.361,49900,0.398797595,4,0,19900,0
7100,6.13,38300,0.216710183,1,0,8300,0
11000,7.78,53800,0.442379182,5,1,23800,0
10300,7.491,51100,0.412915851,4,1,21100,0
8600,6.801,44600,0.32735426,3,0,14600,0
9500,7.158,48000,0.375,4,0,18000,0
10900,7.747,53500,0.439252336,5,1,23500,0
9900,7.346,49700,0.39637827,4,0,19700,0
12400,8.409,59700,0.497487437,6,1,29700,0
9200,7.04,46800,0.358974359,3,0,16800,0
8400,6.687,43500,0.310344828,3,0,13500,0
8600,6.771,44300,0.322799097,3,0,14300,0
8400,6.712,43800,0.315068493,3,0,13800,0
7800,6.452,41300,0.273607748,2,0,11300,0
10300,7.513,51300,0.415204678,4,1,21300,0
9100,6.994,46400,0.353448276,3,0,16400,0
9500,7.174,48100,0.376299376,4,0,18100,0
8900,6.924,45800,0.344978166,3,0,15800,0
10500,7.597,52100,0.424184261,4,1,22100,0
11900,8.197,57700,0.480069324,6,1,27700,0
10100,7.401,50200,0.402390438,4,1,20200,0
7200,6.205,39000,0.230769231,2,0,9000,0
9200,7.042,46900,0.360341151,3,0,16900,0
8400,6.703,43700,0.313501144,3,0,13700,0
9300,7.078,47200,0.36440678,3,0,17200,0
10900,7.769,53700,0.441340782,5,1,23700,0
10100,7.436,50600,0.407114625,4,1,20600,0
10800,7.715,53200,0.436090226,5,1,23200,0
8600,6.764,44200,0.321266968,3,0,14200,0
8600,6.797,44600,0.32735426,3,0,14600,0
9200,7.026,46700,0.357601713,3,0,16700,0
10000,7.384,50100,0.401197605,4,1,20100,0
9100,7.007,46500,0.35483871,3,0,16500,0
9500,7.182,48200,0.377593361,4,0,18200,0
10900,7.757,53600,0.440298507,5,1,23600,0
11100,7.825,54200,0.446494465,5,1,24200,0
8300,6.667,43300,0.307159353,3,0,13300,0
9100,6.977,46300,0.352051836,3,0,16300,0
8900,6.922,45700,0.343544858,3,0,15700,0
8400,6.695,43600,0.311926606,3,0,13600,0
10500,7.58,51900,0.421965318,4,1,21900,0
10500,7.582,51900,0.421965318,4,1,21900,0
10900,7.771,53700,0.441340782,5,1,23700,0
10300,7.516,51300,0.415204678,4,1,21300,0
10600,7.615,52300,0.426386233,5,1,22300,0
9100,6.982,46300,0.352051836,3,0,16300,0
10600,7.649,52600,0.429657795,5,1,22600,0
8300,6.648,43200,0.305555556,2,0,13200,0
11200,7.877,54700,0.451553931,5,1,24700,0
11100,7.843,54400,0.448529412,5,1,24400,0
6800,6.009,37100,0.191374663,1,0,7100,0
9000,6.952,46000,0.347826087,3,0,16000,0
7500,6.295,39800,0.246231156,2,0,9800,0
10700,7.672,52800,0.431818182,5,1,22800,0
8300,6.667,43300,0.307159353,3,0,13300,0
9500,7.166,48000,0.375,4,0,18000,0
9600,7.223,48600,0.382716049,4,0,18600,0
9100,6.973,46200,0.350649351,3,0,16200,0
8100,6.578,42500,0.294117647,2,0,12500,0
8700,6.822,44800,0.330357143,3,0,14800,0
9100,7,46500,0.35483871,3,0,16500,0
9400,7.133,47700,0.371069182,3,0,17700,0
10100,7.399,50200,0.402390438,4,1,20200,0
10600,7.635,52400,0.427480916,5,1,22400,0
7900,6.478,41600,0.278846154,2,0,11600,0
7500,6.31,40000,0.25,2,0,10000,0
8100,6.548,42200,0.289099526,2,0,12200,0
11000,7.796,54000,0.444444444,5,1,24000,0
9700,7.231,48600,0.382716049,4,0,18600,0
9300,7.058,47000,0.361702128,3,0,17000,0
9700,7.243,48800,0.385245902,4,0,18800,0
9000,6.94,45900,0.346405229,3,0,15900,0
8800,6.866,45200,0.336283186,3,0,15200,0
8900,6.916,45700,0.343544858,3,0,15700,0
10000,7.39,50100,0.401197605,4,1,20100,0
11300,7.925,55200,0.456521739,5,1,25200,0
10800,7.712,53200,0.436090226,5,1,23200,0
9300,7.081,47200,0.36440678,3,0,17200,0
9900,7.314,49400,0.392712551,4,0,19400,0
9900,7.335,49600,0.39516129,4,0,19600,0
9900,7.314,49400,0.392712551,4,0,19400,0
15800,9.823,73000,0.589041096,9,2,43000,0
6700,5.97,36800,0.184782609,1,0,6800,0
9100,7.011,46600,0.356223176,3,0,16600,0
10100,7.411,50300,0.403578529,4,1,20300,0
10100,7.434,50600,0.407114625,4,1,20600,0
10500,7.595,52100,0.424184261,4,1,22100,0
9900,7.352,49800,0.397590361,4,0,19800,0
10500,7.585,52000,0.423076923,4,1,22000,0
11000,7.808,54100,0.445471349,5,1,24100,0
7500,6.326,40100,0.251870324,2,0,10100,0
9200,7.044,46900,0.360341151,3,0,16900,0
9200,7.028,46700,0.357601713,3,0,16700,0
7900,6.487,41600,0.278846154,2,0,11600,0
9200,7.033,46800,0.358974359,3,0,16800,0
10800,7.73,53300,0.437148218,5,1,23300,0
9100,6.982,46300,0.352051836,3,0,16300,0
11000,7.787,53900,0.443413729,5,1,23900,0
9700,7.247,48800,0.385245902,4,0,18800,0
11900,8.193,57700,0.480069324,6,1,27700,0
8300,6.647,43200,0.305555556,2,0,13200,0
8600,6.789,44500,0.325842697,3,0,14500,0
9700,7.243,48800,0.385245902,4,0,18800,0
8200,6.617,42900,0.300699301,2,0,12900,0
7500,6.328,40100,0.251870324,2,0,10100,0
10200,7.464,50800,0.409448819,4,1,20800,0
9100,7.011,46600,0.356223176,3,0,16600,0
8300,6.638,43100,0.303944316,2,0,13100,0
8200,6.618,42900,0.300699301,2,0,12900,0
8600,6.796,44600,0.32735426,3,0,14600,0
8900,6.886,45400,0.339207048,3,0,15400,0
9100,7.005,46500,0.35483871,3,0,16500,0
8900,6.926,45800,0.344978166,3,0,15800,0
10500,7.583,52000,0.423076923,4,1,22000,0
9700,7.251,48800,0.385245902,4,0,18800,0
9300,7.072,47100,0.363057325,3,0,17100,0
9100,6.986,46300,0.352051836,3,0,16300,0
9600,7.203,48400,0.380165289,4,0,18400,0
9800,7.301,49300,0.39148073,4,0,19300,0
7000,6.111,38100,0.212598425,1,0,8100,0
10400,7.548,51600,0.418604651,4,1,21600,0
8300,6.658,43200,0.305555556,2,0,13200,0
10100,7.399,50200,0.402390438,4,1,20200,0
10400,7.53,51500,0.417475728,4,1,21500,0
10200,7.447,50700,0.408284024,4,1,20700,0
10300,7.485,51000,0.411764706,4,1,21000,0
8100,6.585,42600,0.295774648,2,0,12600,0
8500,6.746,44100,0.319727891,3,0,14100,0
7300,6.245,39400,0.23857868,2,0,9400,0
9300,7.069,47100,0.363057325,3,0,17100,0
10100,7.407,50300,0.403578529,4,1,20300,0
10600,7.636,52500,0.428571429,5,1,22500,0
10400,7.535,51500,0.417475728,4,1,21500,0
12000,8.237,58100,0.483648881,6,1,28100,0
8500,6.717,43800,0.315068493,3,0,13800,0
9700,7.246,48800,0.385245902,4,0,18800,0
10500,7.573,51900,0.421965318,4,1,21900,0
9100,6.974,46200,0.350649351,3,0,16200,0
11100,7.851,54500,0.449541284,5,1,24500,0
12700,8.521,60800,0.506578947,6,1,30800,0
10700,7.683,52900,0.43289225,5,1,22900,0
9000,6.937,45900,0.346405229,3,0,15900,0
9400,7.123,47600,0.369747899,3,0,17600,0
10500,7.605,52200,0.425287356,4,1,22200,0
10400,7.524,51400,0.416342412,4,1,21400,0
11800,8.13,57100,0.474605954,6,1,27100,0
11900,8.174,57500,0.47826087,6,1,27500,0
9000,6.967,46200,0.350649351,3,0,16200,0
8100,6.583,42500,0.294117647,2,0,12500,0
11300,7.93,55200,0.456521739,5,1,25200,0
8700,6.837,44900,0.331848552,3,0,14900,0
11200,7.869,54700,0.451553931,5,1,24700,0
9500,7.153,47900,0.373695198,4,0,17900,0
7600,6.338,40200,0.253731343,2,0,10200,0
10600,7.643,52500,0.428571429,5,1,22500,0
8900,6.888,45400,0.339207048,3,0,15400,0
9700,7.244,48800,0.385245902,4,0,18800,0
10200,7.47,50900,0.410609037,4,1,20900,0
9400,7.131,47700,0.371069182,3,0,17700,0
10600,7.633,52400,0.427480916,5,1,22400,0
9000,6.938,45900,0.346405229,3,0,15900,0
7700,6.396,40800,0.264705882,2,0,10800,0
17800,10.702,81300,0.63099631,11,2,51300,0
7700,6.384,40700,0.262899263,2,0,10700,0
11100,7.83,54300,0.447513812,5,1,24300,0
10000,7.383,50100,0.401197605,4,1,20100,0
9000,6.945,46000,0.347826087,3,0,16000,0
9200,7.018,46600,0.356223176,3,0,16600,0
10800,7.72,53300,0.437148218,5,1,23300,0
9900,7.353,49800,0.397590361,4,0,19800,0
10100,7.417,50400,0.404761905,4,1,20400,0
10900,7.755,53600,0.440298507,5,1,23600,0
9600,7.198,48300,0.378881988,4,0,18300,0
8400,6.702,43700,0.313501144,3,0,13700,0
9300,7.09,47300,0.365750529,3,0,17300,0
10000,7.359,49800,0.397590361,4,0,19800,0
7900,6.485,41600,0.278846154,2,0,11600,0
11900,8.161,57400,0.477351916,6,1,27400,0
9200,7.033,46800,0.358974359,3,0,16800,0
10400,7.564,51800,0.420849421,4,1,21800,0
10000,7.379,50000,0.4,4,1,20000,0
9800,7.271,49000,0.387755102,4,0,19000,0
10800,7.714,53200,0.436090226,5,1,23200,0
11500,8.023,56100,0.465240642,5,1,26100,0
7900,6.479,41600,0.278846154,2,0,11600,0
10200,7.458,50800,0.409448819,4,1,20800,0
10000,7.369,49900,0.398797595,4,0,19900,0
10700,7.674,52800,0.431818182,5,1,22800,0
8700,6.812,44700,0.32885906,3,0,14700,0
11400,7.977,55700,0.461400359,5,1,25700,0
12400,8.38,59500,0.495798319,6,1,29500,0
10600,7.615,52300,0.426386233,5,1,22300,0
9700,7.255,48900,0.386503067,4,0,18900,0
10300,7.515,51300,0.415204678,4,1,21300,0
10200,7.443,50600,0.407114625,4,1,20600,0
9100,6.995,46400,0.353448276,3,0,16400,0
9600,7.2,48400,0.380165289,4,0,18400,0
8400,6.688,43500,0.310344828,3,0,13500,0
9600,7.221,48600,0.382716049,4,0,18600,0
11800,8.16,57400,0.477351916,6,1,27400,0
7300,6.219,39100,0.232736573,2,0,9100,0
11200,7.871,54700,0.451553931,5,1,24700,0
8900,6.925,45800,0.344978166,3,0,15800,0
8500,6.717,43800,0.315068493,3,0,13800,0
8600,6.765,44300,0.322799097,3,0,14300,0
10900,7.748,53500,0.439252336,5,1,23500,0
9100,7.007,46500,0.35483871,3,0,16500,0
10400,7.544,51600,0.418604651,4,1,21600,0
10400,7.542,51600,0.418604651,4,1,21600,0
11200,7.906,55000,0.454545455,5,1,25000,0
8000,6.53,42000,0.285714286,2,0,12000,0
9300,7.096,47400,0.367088608,3,0,17400,0
8500,6.726,43900,0.316628702,3,0,13900,0
9600,7.211,48500,0.381443299,4,0,18500,0
11100,7.837,54300,0.447513812,5,1,24300,0
9600,7.225,48600,0.382716049,4,0,18600,0
9000,6.938,45900,0.346405229,3,0,15900,0
9000,6.968,46200,0.350649351,3,0,16200,0
10500,7.578,51900,0.421965318,4,1,21900,0
9800,7.3,49300,0.39148073,4,0,19300,0
10200,7.469,50900,0.410609037,4,1,20900,0
10200,7.453,50700,0.408284024,4,1,20700,0
10500,7.575,51900,0.421965318,4,1,21900,0
8800,6.852,45100,0.33481153,3,0,15100,0
9500,7.154,47900,0.373695198,4,0,17900,0
9900,7.322,49500,0.393939394,4,0,19500,0
10400,7.535,51500,0.417475728,4,1,21500,0
7600,6.353,40400,0.257425743,2,0,10400,0
9900,7.337,49600,0.39516129,4,0,19600,0
11200,7.876,54700,0.451553931,5,1,24700,0
7300,6.21,39000,0.230769231,2,0,9000,0
10600,7.613,52200,0.425287356,5,1,22200,0
9800,7.28,49100,0.389002037,4,0,19100,0
8600,6.786,44500,0.325842697,3,0,14500,0
9400,7.117,47600,0.369747899,3,0,17600,0
10300,7.481,51000,0.411764706,4,1,21000,0
8600,6.783,44400,0.324324324,3,0,14400,0
7400,6.274,39600,0.242424242,2,0,9600,0
9400,7.136,47800,0.372384937,3,0,17800,0
8700,6.804,44600,0.32735426,3,0,14600,0
7900,6.473,41500,0.277108434,2,0,11500,0
9200,7.035,46800,0.358974359,3,0,16800,0
11000,7.813,54100,0.445471349,5,1,24100,0
8600,6.777,44400,0.324324324,3,0,14400,0
8700,6.807,44700,0.32885906,3,0,14700,0
9200,7.054,47000,0.361702128,3,0,17000,0
10400,7.558,51700,0.419729207,4,1,21700,0
9600,7.201,48400,0.380165289,4,0,18400,0
8500,6.751,44100,0.319727891,3,0,14100,0
9400,7.127,47700,0.371069182,3,0,17700,0
10500,7.607,52200,0.425287356,4,1,22200,0
8300,6.649,43200,0.305555556,2,0,13200,0
9700,7.233,48700,0.383983573,4,0,18700,0
8300,6.638,43100,0.303944316,2,0,13100,0
7800,6.45,41300,0.273607748,2,0,11300,0
12000,8.23,58000,0.482758621,6,1,28000,0
8500,6.749,44100,0.319727891,3,0,14100,0
8800,6.877,45300,0.337748344,3,0,15300,0
9100,6.974,46200,0.350649351,3,0,16200,0
8400,6.713,43800,0.315068493,3,0,13800,0
8400,6.706,43700,0.313501144,3,0,13700,0
6900,6.065,37700,0.204244032,1,0,7700,0
10300,7.494,51100,0.412915851,4,1,21100,0
9000,6.929,45800,0.344978166,3,0,15800,0
11600,8.068,56500,0.469026549,5,1,26500,0
8500,6.72,43800,0.315068493,3,0,13800,0
8600,6.782,44400,0.324324324,3,0,14400,0
9400,7.125,47600,0.369747899,3,0,17600,0
11000,7.806,54100,0.445471349,5,1,24100,0
10000,7.366,49900,0.398797595,4,0,19900,0
8100,6.556,42300,0.290780142,2,0,12300,0
11200,7.874,54700,0.451553931,5,1,24700,0
8800,6.868,45200,0.336283186,3,0,15200,0
9300,7.062,47100,0.363057325,3,0,17100,0
9200,7.014,46600,0.356223176,3,0,16600,0
10600,7.621,52300,0.426386233,5,1,22300,0
8700,6.824,44800,0.330357143,3,0,14800,0
9500,7.173,48100,0.376299376,4,0,18100,0
10200,7.472,50900,0.410609037,4,1,20900,0
8600,6.773,44300,0.322799097,3,0,14300,0
12700,8.537,60900,0.507389163,6,1,30900,0
7700,6.387,40700,0.262899263,2,0,10700,0
8100,6.559,42300,0.290780142,2,0,12300,0
10400,7.54,51600,0.418604651,4,1,21600,0
9100,6.981,46300,0.352051836,3,0,16300,0
10700,7.668,52800,0.431818182,5,1,22800,0
8900,6.892,45400,0.339207048,3,0,15400,0
9900,7.347,49700,0.39637827,4,0,19700,0
9600,7.189,48200,0.377593361,4,0,18200,0
9300,7.088,47300,0.365750529,3,0,17300,0
10000,7.391,50100,0.401197605,4,1,20100,0
10100,7.418,50400,0.404761905,4,1,20400,0
8800,6.879,45300,0.337748344,3,0,15300,0
8700,6.812,44700,0.32885906,3,0,14700,0
11300,7.934,55300,0.457504521,5,1,25300,0
9400,7.137,47800,0.372384937,3,0,17800,0
11700,8.101,56800,0.471830986,6,1,26800,0
6400,5.825,35400,0.152542373,1,0,5400,0
8900,6.924,45800,0.344978166,3,0,15800,0
9600,7.224,48600,0.382716049,4,0,18600,0
5800,5.579,33100,0.093655589,0,0,3100,0
9100,6.996,46400,0.353448276,3,0,16400,0
9000,6.939,45900,0.346405229,3,0,15900,0
8800,6.884,45400,0.339207048,3,0,15400,0
7200,6.196,38900,0.228791774,2,0,8900,0
10300,7.506,51200,0.4140625,4,1,21200,0
10400,7.534,51500,0.417475728,4,1,21500,0
9900,7.314,49400,0.392712551,4,0,19400,0
8900,6.907,45600,0.342105263,3,0,15600,0
12100,8.257,58300,0.48542024,6,1,28300,0
11000,7.796,54000,0.444444444,5,1,24000,0
10000,7.362,49900,0.398797595,4,0,19900,0
9100,6.986,46300,0.352051836,3,0,16300,0
12100,8.26,58300,0.48542024,6,1,28300,0
10200,7.481,51000,0.411764706,4,1,21000,0
8800,6.845,45000,0.333333333,3,0,15000,0
8100,6.581,42500,0.294117647,2,0,12500,0
9600,7.191,48300,0.378881988,4,0,18300,0
8400,6.701,43700,0.313501144,3,0,13700,0
9000,6.944,45900,0.346405229,3,0,15900,0
11500,8.009,56000,0.464285714,5,1,26000,0
9500,7.155,47900,0.373695198,4,0,17900,0
9100,6.975,46200,0.350649351,3,0,16200,0
10200,7.474,50900,0.410609037,4,1,20900,0
9100,6.978,46300,0.352051836,3,0,16300,0
9500,7.166,48000,0.375,4,0,18000,0
10800,7.714,53200,0.436090226,5,1,23200,0
9400,7.101,47400,0.367088608,3,0,17400,0
7700,6.381,40600,0.261083744,2,0,10600,0
9100,6.973,46200,0.350649351,3,0,16200,0
9900,7.345,49700,0.39637827,4,0,19700,0
7400,6.282,39700,0.244332494,2,0,9700,0
9200,7.016,46600,0.356223176,3,0,16600,0
9900,7.32,49500,0.393939394,4,0,19500,0
8800,6.886,45400,0.339207048,3,0,15400,0
10000,7.362,49900,0.398797595,4,0,19900,0
9900,7.329,49600,0.39516129,4,0,19600,0
8700,6.829,44900,0.331848552,3,0,14900,0
7300,6.239,39300,0.236641221,2,0,9300,0
9000,6.95,46000,0.347826087,3,0,16000,0
9700,7.252,48800,0.385245902,4,0,18800,0
9900,7.346,49700,0.39637827,4,0,19700,0
7600,6.356,40400,0.257425743,2,0,10400,0
8400,6.71,43700,0.313501144,3,0,13700,0
9200,7.054,47000,0.361702128,3,0,17000,0
10100,7.398,50200,0.402390438,4,1,20200,0
9100,7.013,46600,0.356223176,3,0,16600,0
7600,6.372,40600,0.261083744,2,0,10600,0
8500,6.727,43900,0.316628702,3,0,13900,0
10100,7.437,50600,0.407114625,4,1,20600,0
9600,7.191,48300,0.378881988,4,0,18300,0
10300,7.52,51400,0.416342412,4,1,21400,0
10800,7.703,53100,0.435028249,5,1,23100,0
11100,7.845,54400,0.448529412,5,1,24400,0
7800,6.438,41200,0.27184466,2,0,11200,0
10900,7.776,53800,0.442379182,5,1,23800,0
9400,7.119,47600,0.369747899,3,0,17600,0
8400,6.711,43700,0.313501144,3,0,13700,0
9700,7.23,48600,0.382716049,4,0,18600,0
8400,6.698,43600,0.311926606,3,0,13600,0
9300,7.087,47300,0.365750529,3,0,17300,0
9600,7.203,48400,0.380165289,4,0,18400,0
9500,7.181,48200,0.377593361,4,0,18200,0
9400,7.131,47700,0.371069182,3,0,17700,0
7900,6.464,41400,0.275362319,2,0,11400,0
8900,6.906,45600,0.342105263,3,0,15600,0
10800,7.728,53300,0.437148218,5,1,23300,0
9000,6.934,45800,0.344978166,3,0,15800,0
10600,7.632,52400,0.427480916,5,1,22400,0
8100,6.565,42400,0.29245283,2,0,12400,0
10200,7.471,50900,0.410609037,4,1,20900,0
9500,7.163,48000,0.375,4,0,18000,0
12800,8.568,61200,0.509803922,7,1,31200,0
8100,6.557,42300,0.290780142,2,0,12300,0
9500,7.141,47800,0.372384937,4,0,17800,0
10100,7.411,50300,0.403578529,4,1,20300,0
8900,6.925,45800,0.344978166,3,0,15800,0
9900,7.333,49600,0.39516129,4,0,19600,0
9500,7.153,47900,0.373695198,4,0,17900,0
10600,7.647,52600,0.429657795,5,1,22600,0
9500,7.171,48100,0.376299376,4,0,18100,0
10800,7.709,53100,0.435028249,5,1,23100,0
10100,7.419,50400,0.404761905,4,1,20400,0
9900,7.312,49400,0.392712551,4,0,19400,0
9000,6.96,46100,0.349240781,3,0,16100,0
10500,7.568,51800,0.420849421,4,1,21800,0
9300,7.066,47100,0.363057325,3,0,17100,0
12300,8.334,59000,0.491525424,6,1,29000,0
8800,6.87,45200,0.336283186,3,0,15200,0
9000,6.971,46200,0.350649351,3,0,16200,0
9300,7.069,47100,0.363057325,3,0,17100,0
9100,6.992,46400,0.353448276,3,0,16400,0
9900,7.327,49600,0.39516129,4,0,19600,0
9600,7.187,48200,0.377593361,4,0,18200,0
9600,7.21,48400,0.380165289,4,0,18400,0
10700,7.652,52600,0.429657795,5,1,22600,0
8200,6.625,42900,0.300699301,2,0,12900,0
11600,8.068,56500,0.469026549,5,1,26500,0
9300,7.081,47200,0.36440678,3,0,17200,0
9600,7.207,48400,0.380165289,4,0,18400,0
10600,7.641,52500,0.428571429,5,1,22500,0
8200,6.603,42700,0.297423888,2,0,12700,0
7600,6.343,40300,0.255583127,2,0,10300,0
9500,7.149,47900,0.373695198,4,0,17900,0
9900,7.348,49700,0.39637827,4,0,19700,0
